"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_040320",12716.63402268,7.25251400567853,0.94786918850999,5.54139122713258,3.00077949938983e-08,1.55215319605939e-05
"PBANKA_041240",662.477168951887,6.71844344066215,0.906559385862359,5.20478141227754,1.94225089535866e-07,6.18233400384165e-05
"PBANKA_050500",261.224452739725,5.16634626062075,0.646396879993364,4.89845535865405,9.65929775332717e-07,0.000235118671195693
"PBANKA_051370",1023.65652662485,7.32789156411368,0.981294122785067,5.42945426901395,5.6526634789122e-08,2.58955103553884e-05
"PBANKA_082020",11552.3088948655,5.96182248485527,0.846000988512823,4.68299982937339,2.82706748757937e-06,0.000584920263180171
"PBANKA_082040",476.497629050909,5.74433563587675,0.746138902939554,5.01828228112116,5.21355333997346e-07,0.000143824558138735
"PBANKA_082090",167.304997518622,4.97015527632067,0.723989007276326,4.10248670417595,4.08733350014837e-05,0.00626421704578294
"PBANKA_082380",213.527008314725,5.30108601548408,0.735258065422939,4.48969711550897,7.13245185954167e-06,0.00134154935430834
"PBANKA_090210",1808.04254248146,4.4079750128323,0.554770027558989,4.34049226384398,1.42163873993133e-05,0.0024511421274316
"PBANKA_091050",19.0046359139256,6.78826358124707,1.19724349193574,3.99940664827108,6.35014890662113e-05,0.00938461291985651
"PBANKA_092380",201.938730097775,4.88663242187383,0.642294322447761,4.49425181102797,6.98149755441025e-06,0.00134154935430834
"PBANKA_100220",309.540023629215,8.51014504333314,1.27680556316925,5.09877559365722,3.41857536603091e-07,0.000101043320461685
"PBANKA_100230",1521.42266022642,6.25174417388547,0.705282151822838,6.02843012955399,1.65559943696532e-09,9.78695781451788e-07
"PBANKA_100300",2891.70633159658,6.52904012054448,0.866901344074085,5.22440085195834,1.74719914878716e-07,6.02492506473439e-05
"PBANKA_101750",1336.5233564611,5.14822997648013,0.728833184715766,4.31954807012237,1.56349050828088e-05,0.00258788948930651
"PBANKA_102460",1824.63503085462,8.49031410453197,0.850223733961714,7.63365434917891,2.28191211525804e-14,9.44255233293779e-11
"PBANKA_102760",1157.12526682781,6.04864960358134,0.931436476248782,4.34667280788343,1.38218163123143e-05,0.0024511421274316
"PBANKA_112510",371.475577229606,7.29202711309513,0.727326013497423,7.27600417816471,3.43852943057484e-13,4.74287826123956e-10
"PBANKA_112810",2751.48820265595,4.98088022974431,0.432599872644929,6.89061744636935,5.55507415864233e-12,5.74672421711549e-09
"PBANKA_134090",547.028606239698,5.28320298752269,0.451189301133543,7.27677491304461,3.41894993445144e-13,4.74287826123956e-10
"PBANKA_134690",131.850654855882,4.14153295609197,0.456729399389898,4.6888441141574,2.74752582895232e-06,0.000584920263180171
"PBANKA_136370",461.804435791258,5.38575075238433,0.535575704932053,6.32170339544037,2.58695575800842e-10,1.78413715443981e-07
"PBANKA_140080",7651.18045315977,6.61749427726958,0.870164492166816,5.30646138613569,1.11773825204798e-07,4.20472807906778e-05
"PBANKA_141150",344.554737078864,5.19835346072045,0.662524668609177,4.8275235810233,1.38241323917435e-06,0.00031780144353908
"PBANKA_143220",961.489753867171,-5.58606974870207,0.662704057166145,-5.41126874043419,6.25797736959603e-08,2.58955103553884e-05
"PBANKA_143590",691.014607203684,7.01355186254891,0.772071996142791,6.4936325726049,8.3790962937879e-11,6.93454009273887e-08
"PBANKA_145670",3229.93783287587,5.71714565627197,0.891106908541843,4.17138013479718,3.02760304729106e-05,0.00481854669603478
"PBANKA_146260",220.106699678818,6.10509695737376,0.823140315923888,4.98711687176472,6.1286994319545e-07,0.000158503489058923
