"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_000230",0.266355361170827,-2.92734986236414,1.69349805091396,-0.547594289738724,0.583970511189454,1
"PBANKA_010080",464.686995921719,1.2077715042044,0.568396942681585,0,1,1
"PBANKA_010090",918.061686166002,0.719477149562207,0.69183886397931,0,1,1
"PBANKA_010100",208.357029211728,-0.619126700238501,0.440145789597831,0,1,1
"PBANKA_010110",105.291743326147,-1.26384529212473,0.580777340073835,0,1,1
"PBANKA_010120",191.338754446582,-0.930348231677189,0.468084451509754,0,1,1
"PBANKA_010130",115.649395130954,-0.418754473037563,0.507646129120563,0,1,1
"PBANKA_010140",440.920323520482,-0.588313419312679,0.3390169235388,0,1,1
"PBANKA_010150",251.270364955803,1.90378397443482,0.601046046369274,0,1,1
"PBANKA_010160",190.344133628196,-2.7498756679767,0.434655707199388,-1.72521758153911,0.0844882683837251,0.428972336897981
"PBANKA_010170",256.792965388713,0.235296757194209,0.387649761822136,0,1,1
"PBANKA_010180",550.74220224868,-2.22092388493777,0.41026545918559,-0.538490092186466,0.59023874344684,1
"PBANKA_010190",194.714464579416,-0.333331509422243,0.473789182488292,0,1,1
"PBANKA_010200",141.825560804924,-0.719227226817685,0.415366114815014,0,1,1
"PBANKA_010210",234.572536167893,-1.43171578569351,0.401147788536874,0,1,1
"PBANKA_010230",107.665175690093,-0.565330183970725,0.49396001117018,0,1,1
"PBANKA_010240",176.971718922185,2.16199945206447,0.557381707336169,0.290643646772503,0.771323875051584,1
"PBANKA_010250",84.0747107519478,2.40472322816419,0.400368467159362,1.01087688307654,0.312075359472812,1
"PBANKA_010260",645.040775265828,2.47079678433869,0.381718346984928,1.23336168684938,0.21744085254684,0.898871376462361
"PBANKA_010270",97.4045750805531,3.11550824619452,0.63631888629672,1.75306480794026,0.0795908834087263,0.409635666101131
"PBANKA_010280",239.833598421598,2.70169707269716,0.396481925332562,1.76980847767169,0.0767590511438225,0.399533275010236
"PBANKA_010290",373.728416286429,4.91829202202356,0.820482885633802,3.55679816498458,0.000375402354572124,0.00448147421863338
"PBANKA_010300",128.74510505325,-3.09925544203294,0.499148137605018,-2.20226293402058,0.0276467408288266,0.17987769426051
"PBANKA_010310",126.093283120564,0.589365918839409,0.368063335252783,0,1,1
"PBANKA_010320",269.429106519927,3.79198411888039,0.840234875227057,2.13271809075544,0.0329478589648225,0.207516347635366
"PBANKA_010330",1299.44964061188,1.56430086340767,0.451669087640765,0,1,1
