Gene stable ID,Transcript stable ID
PBANKA_092030,CDS46680
PBANKA_092040,CDS46681
PBANKA_092050,CDS46682
PBANKA_092060,CDS46683
PBANKA_092070,CDS46684
PBANKA_092080,CDS46685
PBANKA_092090,CDS46686
PBANKA_092100,CDS46687
PBANKA_092110,CDS46688
PBANKA_092120,CDS46689
PBANKA_092130,CDS46690
PBANKA_092140,CDS46691
PBANKA_092150,CDS46692
PBANKA_092160,CDS46693
PBANKA_092170,CDS46694
PBANKA_092180,CDS46695
PBANKA_092190,CDS46696
PBANKA_092200,CDS46697
PBANKA_092210,CDS46698
PBANKA_092220,CDS46699
PBANKA_092230,CDS46700
PBANKA_092240,CDS46701
PBANKA_092250,CDS46702
PBANKA_092260,CDS46703
PBANKA_092270,CDS46704
PBANKA_092280,CDS46705
PBANKA_092290,CDS46706
PBANKA_092300,CDS46707
PBANKA_092310,CDS46708
PBANKA_092320,CDS46709
PBANKA_092330,CDS46710
PBANKA_092340,CDS46711
PBANKA_092350,CDS46712
PBANKA_092360,CDS46713
PBANKA_092370,CDS46714
PBANKA_092380,CDS46715
PBANKA_092390,CDS46716
PBANKA_092400,CDS46717
PBANKA_092410,CDS46718
PBANKA_092420,CDS46719
PBANKA_092430,CDS46720
PBANKA_092440,CDS46721
PBANKA_092450,CDS46722
PBANKA_092460,CDS46723
PBANKA_092470,CDS46724
PBANKA_092480,CDS46725
PBANKA_092490,CDS46726
PBANKA_092500,CDS46727
PBANKA_092510,CDS46728
PBANKA_092520,CDS46729
PBANKA_092530,CDS46730
PBANKA_092540,CDS46731
PBANKA_092550,CDS46732
PBANKA_092560,CDS46733
PBANKA_092570,CDS46734
PBANKA_092580,CDS46735
PBANKA_092590,CDS46736
PBANKA_092600,CDS46737
PBANKA_092610,CDS46738
PBANKA_092620,CDS46739
PBANKA_092630,CDS46740
PBANKA_092640,CDS46741
PBANKA_092650,CDS46742
PBANKA_092660,CDS46743
PBANKA_092670,CDS46744
PBANKA_092680,CDS46745
PBANKA_092690,CDS46746
PBANKA_092700,CDS46747
PBANKA_092710,CDS46748
PBANKA_092720,CDS46749
PBANKA_092730,CDS46750
PBANKA_092740,CDS46751
PBANKA_092750,CDS46752
PBANKA_092760,CDS46753
PBANKA_092770,CDS46754
PBANKA_092780,CDS46755
PBANKA_092790,CDS46756
PBANKA_092800,CDS46757
PBANKA_092810,CDS46758
PBANKA_092820,CDS46759
PBANKA_092830,CDS46760
PBANKA_092840,CDS46761
PBANKA_092850,CDS46762
PBANKA_092860,CDS46763
PBANKA_092870,CDS46764
PBANKA_092880,CDS46765
PBANKA_092890,CDS46766
PBANKA_092900,CDS46767
PBANKA_092910,CDS46768
PBANKA_092920,CDS46769
PBANKA_092930,CDS46770
PBANKA_092940,CDS46771
PBANKA_092950,CDS46772
PBANKA_092960,CDS46773
PBANKA_092970,CDS46774
PBANKA_092980,CDS46775
PBANKA_092990,CDS46776
PBANKA_093000,CDS46777
PBANKA_093010,CDS46778
PBANKA_093020,CDS46779
PBANKA_093030,CDS46780
PBANKA_093040,CDS46781
PBANKA_093050,CDS46782
PBANKA_093060,CDS46783
PBANKA_093070,CDS46784
PBANKA_093080,CDS46785
PBANKA_093090,CDS46786
PBANKA_093100,CDS46787
PBANKA_093110,CDS46788
PBANKA_093120,CDS46789
PBANKA_093130,CDS46790
PBANKA_093140,CDS46791
PBANKA_093150,CDS46792
PBANKA_093160,CDS46793
PBANKA_093170,CDS46794
PBANKA_093180,CDS46795
PBANKA_093190,CDS46796
PBANKA_093200,CDS46797
PBANKA_093210,CDS46798
PBANKA_093220,CDS46799
PBANKA_093230,CDS46800
PBANKA_093240,CDS46801
PBANKA_093250,CDS46802
PBANKA_093260,CDS46803
PBANKA_093270,CDS46804
PBANKA_093280,CDS46805
PBANKA_093290,CDS46806
PBANKA_093300,CDS46807
PBANKA_093310,CDS46808
PBANKA_093320,CDS46809
PBANKA_093330,CDS46810
PBANKA_093340.1,CDS46811
PBANKA_093340.2,CDS46812
PBANKA_093350,CDS46813
PBANKA_093360,CDS46814
PBANKA_093370,CDS46815
PBANKA_093380,CDS46816
PBANKA_093390,CDS46817
PBANKA_093400,CDS46818
PBANKA_093410,CDS46819
PBANKA_093420,CDS46820
PBANKA_093430,CDS46821
PBANKA_093440,CDS46822
PBANKA_093450,CDS46823
PBANKA_093460,CDS46824
PBANKA_093470,CDS46825
PBANKA_093480,CDS46826
PBANKA_093490,CDS46827
PBANKA_093500,CDS46828
PBANKA_093510,CDS46829
PBANKA_093520,CDS46830
PBANKA_093530,CDS46831
PBANKA_093540,CDS46832
PBANKA_093550,CDS46833
PBANKA_093560,CDS46834
PBANKA_093570,CDS46835
PBANKA_093580,CDS46836
PBANKA_093590,CDS46837
PBANKA_093600,CDS46838
PBANKA_093610,CDS46839
PBANKA_093620,CDS46840
PBANKA_093630,CDS46841
PBANKA_093640,CDS46842
PBANKA_093650,CDS46843
PBANKA_093660,CDS46844
PBANKA_093670,CDS46845
PBANKA_093680,CDS46846
PBANKA_093690,CDS46847
PBANKA_093700,CDS46848
PBANKA_093710,CDS46849
PBANKA_093720.2,CDS46851
PBANKA_093720.1,CDS46850
PBANKA_093730,CDS46852
PBANKA_093740,CDS46853
PBANKA_093750,CDS46854
PBANKA_093760,CDS46855
PBANKA_093770,CDS46856
PBANKA_093780,CDS46857
PBANKA_093790,CDS46858
PBANKA_093800,CDS46859
PBANKA_093810,CDS46860
PBANKA_093820,CDS46861
PBANKA_093830,CDS46862
PBANKA_093840,CDS46863
PBANKA_093850,CDS46864
PBANKA_093860,CDS46865
PBANKA_093870,CDS46866
PBANKA_093880,CDS46867
PBANKA_093890,CDS46868
PBANKA_093900,CDS46869
PBANKA_093910,CDS46870
PBANKA_093920,CDS46871
PBANKA_093930,CDS46872
PBANKA_093940,CDS46873
PBANKA_093950,CDS46874
PBANKA_093960,CDS46875
PBANKA_093970,CDS46876
PBANKA_093980,CDS46877
PBANKA_093990,CDS46878
PBANKA_094000,CDS46879
PBANKA_094010,CDS46880
PBANKA_094020,CDS46881
PBANKA_094030,CDS46882
PBANKA_094040,CDS46883
PBANKA_094050,CDS46884
PBANKA_094060,CDS46885
PBANKA_094070,CDS46886
PBANKA_094080,CDS46887
PBANKA_094090,CDS46888
PBANKA_094100,CDS46889
PBANKA_094110,CDS46890
PBANKA_094120,CDS46891
PBANKA_094130,CDS46892
PBANKA_094140,CDS46893
PBANKA_094150,CDS46894
PBANKA_094160,CDS46895
PBANKA_094170,CDS46896
PBANKA_094180,CDS46897
PBANKA_094190,CDS46898
PBANKA_094200,CDS46899
PBANKA_094210,CDS46900
PBANKA_094220,CDS46901
PBANKA_094230,CDS46902
PBANKA_094240,CDS46903
PBANKA_094250,CDS46904
PBANKA_094260,CDS46905
PBANKA_094270,CDS46906
PBANKA_094280,CDS46907
PBANKA_094290,CDS46908
PBANKA_094300,CDS46909
PBANKA_094310,CDS46910
PBANKA_094320,CDS46911
PBANKA_094330,CDS46914
PBANKA_094340,CDS46916
PBANKA_094350,CDS46918
PBANKA_094360,CDS46921
PBANKA_094370,CDS46923
PBANKA_094390,CDS46926
PBANKA_094400,CDS46928
PBANKA_130010,CDS49914
PBANKA_130020,CDS49916
PBANKA_130030,CDS49918
PBANKA_130040,CDS49922
PBANKA_130050,CDS49924
PBANKA_130060,CDS49925
PBANKA_130070,CDS49927
PBANKA_130080,CDS49929
PBANKA_130090,CDS49930
PBANKA_130100,CDS49932
PBANKA_130110,CDS49934
PBANKA_130120,CDS49936
PBANKA_130130,CDS49938
PBANKA_130140,CDS49939
PBANKA_130150,CDS49942
PBANKA_130160,CDS49944
PBANKA_130170,CDS49946
PBANKA_130180,CDS49948
PBANKA_130190,CDS49950
PBANKA_130200,CDS49951
PBANKA_130210,CDS49953
PBANKA_130220,CDS49955
PBANKA_130230,CDS49958
PBANKA_130240,CDS49959
PBANKA_130250,CDS49961
PBANKA_130260,CDS49963
PBANKA_130270,CDS49965
PBANKA_130280,CDS49967
PBANKA_130290,CDS49969
PBANKA_130300,CDS49971
PBANKA_130310,CDS49973
PBANKA_130320,CDS49974
PBANKA_130330,CDS49976
PBANKA_130340,CDS49978
PBANKA_130350,CDS49980
PBANKA_130360,CDS49982
PBANKA_130370,CDS49983
PBANKA_130380,CDS49985
PBANKA_130390,CDS49987
PBANKA_130400,CDS49989
PBANKA_130410,CDS49993
PBANKA_130420,CDS49991
PBANKA_130430,CDS49996
PBANKA_130440,CDS49998
PBANKA_130450,CDS50000
PBANKA_130460,CDS50001
PBANKA_130470,CDS50002
PBANKA_130480,CDS50004
PBANKA_130490,CDS50005
PBANKA_130500,CDS50007
PBANKA_130510,CDS50009
PBANKA_130520,CDS50011
PBANKA_130530,CDS50012
PBANKA_130540,CDS50014
PBANKA_130550,CDS50016
PBANKA_130560,CDS50018
PBANKA_130570,CDS50019
PBANKA_130580,CDS50021
PBANKA_130590,CDS50023
PBANKA_130600,CDS50025
PBANKA_130610,CDS50027
PBANKA_130620,CDS50029
PBANKA_130630,CDS50031
PBANKA_130640,CDS50032
PBANKA_130650,CDS50034
PBANKA_130660,CDS50036
PBANKA_130670,CDS50038
PBANKA_130680,CDS50040
PBANKA_130690,CDS50042
PBANKA_130700,CDS50043
PBANKA_130710,CDS50045
PBANKA_130720,CDS50047
PBANKA_130730,CDS50049
PBANKA_130740,CDS50051
PBANKA_130750,CDS50053
PBANKA_130760,CDS50055
PBANKA_130770,CDS50057
PBANKA_130780,CDS50059
PBANKA_130790,CDS50061
PBANKA_130800,CDS50063
PBANKA_130810,CDS50065
PBANKA_130820,CDS50067
PBANKA_130830,CDS50069
PBANKA_130840,CDS50071
PBANKA_130850,CDS50072
PBANKA_130860,CDS50074
PBANKA_130870,CDS50076
PBANKA_130880,CDS50077
PBANKA_130890,CDS50079
PBANKA_130900,CDS50081
PBANKA_130910,CDS50083
PBANKA_130920,CDS50084
PBANKA_130930,CDS50086
PBANKA_130940,CDS50088
PBANKA_130950,CDS50090
PBANKA_130960,CDS50092
PBANKA_130970,CDS50093
PBANKA_130980,CDS50095
PBANKA_130990,CDS50097
PBANKA_131000,CDS50099
PBANKA_131010,CDS50100
PBANKA_131020,CDS50102
PBANKA_131030,CDS50104
PBANKA_131040,CDS50106
PBANKA_131050,CDS50108
PBANKA_131060,CDS50110
PBANKA_131070,CDS50112
PBANKA_131080,CDS50114
PBANKA_131090,CDS50116
PBANKA_131100,CDS50118
PBANKA_131110,CDS50119
PBANKA_131120,CDS50121
PBANKA_131130,CDS50123
PBANKA_131140,CDS50125
PBANKA_131150,CDS50127
PBANKA_131160,CDS50129
PBANKA_131170,CDS50130
PBANKA_131180,CDS50133
PBANKA_131190,CDS50138
PBANKA_131200,CDS50140
PBANKA_131210,CDS50141
PBANKA_131220,CDS50143
PBANKA_131230,CDS50145
PBANKA_131240,CDS50147
PBANKA_131250,CDS50148
PBANKA_131260,CDS50150
PBANKA_131270,CDS50152
PBANKA_131280,CDS50154
PBANKA_131290,CDS50155
PBANKA_131300,CDS50157
PBANKA_131310,CDS50159
PBANKA_131320,CDS50160
PBANKA_131330,CDS50162
PBANKA_131340,CDS50164
PBANKA_131350,CDS50165
PBANKA_131360,CDS50167
PBANKA_131370,CDS50169
PBANKA_131380,CDS50171
PBANKA_131390,CDS50173
PBANKA_131400,CDS50174
PBANKA_131410,CDS50176
PBANKA_131420,CDS50178
PBANKA_131430,CDS50180
PBANKA_131440,CDS50182
PBANKA_131450,CDS50184
PBANKA_131460,CDS50185
PBANKA_131470,CDS50187
PBANKA_131480,CDS50189
PBANKA_131490,CDS50191
PBANKA_131500,CDS50193
PBANKA_131510,CDS50195
PBANKA_131520,CDS50197
PBANKA_131530,CDS50198
PBANKA_131540,CDS50200
PBANKA_131550,CDS50202
PBANKA_131560,CDS50204
PBANKA_131570,CDS50206
PBANKA_131580,CDS50208
PBANKA_131590,CDS50209
PBANKA_131600,CDS50211
PBANKA_131610,CDS50213
PBANKA_131620,CDS50215
PBANKA_131630,CDS50217
PBANKA_131640,CDS50219
PBANKA_131650,CDS50220
PBANKA_131660,CDS50222
PBANKA_131670,CDS50224
PBANKA_131680,CDS50225
PBANKA_131690,CDS50227
PBANKA_131700,CDS50229
PBANKA_131710,CDS50230
PBANKA_131720,CDS50232
PBANKA_131730,CDS50233
PBANKA_131740,CDS50235
PBANKA_131750,CDS50237
PBANKA_131760,CDS50239
PBANKA_131770,CDS50240
PBANKA_131780,CDS50242
PBANKA_131790,CDS50244
PBANKA_131800,CDS50246
PBANKA_131810,CDS50248
PBANKA_131820,CDS50250
PBANKA_131830,CDS50252
PBANKA_131840,CDS50254
PBANKA_131850,CDS50256
PBANKA_131860,CDS50258
PBANKA_131870,CDS50260
PBANKA_131880,CDS50262
PBANKA_131890,CDS50264
PBANKA_131900,CDS50265
PBANKA_131910,CDS50267
PBANKA_131920,CDS50269
PBANKA_131930,CDS50271
PBANKA_131940,CDS50273
PBANKA_131950,CDS50275
PBANKA_131960,CDS50277
PBANKA_131970,CDS50279
PBANKA_131980,CDS50281
PBANKA_131990,CDS50283
PBANKA_132000,CDS50284
PBANKA_132010,CDS50286
PBANKA_132020,CDS50288
PBANKA_132030,CDS50290
PBANKA_132040,CDS50292
PBANKA_132050,CDS50294
PBANKA_132060,CDS50296
PBANKA_132070,CDS50297
PBANKA_132080,CDS50300
PBANKA_132090,CDS50301
PBANKA_132100,CDS50303
PBANKA_132110,CDS50305
PBANKA_132120,CDS50307
PBANKA_132130,CDS50308
PBANKA_132140,CDS50310
PBANKA_132150,CDS50312
PBANKA_132160,CDS50314
PBANKA_132170,CDS50316
PBANKA_132180,CDS50318
PBANKA_132190,CDS50320
PBANKA_132200,CDS50322
PBANKA_132210,CDS50324
PBANKA_132220,CDS50326
PBANKA_132230,CDS50328
PBANKA_132240,CDS50330
PBANKA_132250,CDS50332
PBANKA_132260,CDS50334
PBANKA_132270,CDS50336
PBANKA_132280,CDS50337
PBANKA_132290,CDS50339
PBANKA_132300,CDS50342
PBANKA_132310,CDS50344
PBANKA_132320,CDS50346
PBANKA_132330,CDS50348
PBANKA_132340,CDS50351
PBANKA_132350,CDS50352
PBANKA_132360,CDS50354
PBANKA_132370,CDS50356
PBANKA_132380,CDS50358
PBANKA_132390,CDS50360
PBANKA_132400,CDS50362
PBANKA_132410,CDS50364
PBANKA_132420,CDS50366
PBANKA_132430,CDS50368
PBANKA_132440,CDS50370
PBANKA_132450,CDS50372
PBANKA_132460,CDS50374
PBANKA_132470,CDS50375
PBANKA_132480,CDS50378
PBANKA_132490,CDS50380
PBANKA_132500,CDS50382
PBANKA_132510,CDS50384
PBANKA_132520,CDS50385
PBANKA_132530,CDS50387
PBANKA_132540,CDS50389
PBANKA_132550,CDS50391
PBANKA_132560,CDS50393
PBANKA_132570,CDS50395
PBANKA_132580,CDS50397
PBANKA_132590,CDS50399
PBANKA_132600,CDS50400
PBANKA_132610,CDS50402
PBANKA_132620,CDS50404
PBANKA_132630,CDS50406
PBANKA_132640,CDS50408
PBANKA_132650,CDS50410
PBANKA_132660,CDS50412
PBANKA_132670,CDS50414
PBANKA_132680,CDS50416
PBANKA_132690,CDS50418
PBANKA_132700,CDS50420
PBANKA_132708,CDS50422
PBANKA_132710,CDS50425
PBANKA_132720,CDS50427
PBANKA_132730,CDS50429
PBANKA_132740,CDS50431
PBANKA_132750,CDS50433
PBANKA_132760,CDS50435
PBANKA_132770,CDS50437
PBANKA_132780,CDS50439
PBANKA_132790,CDS50441
PBANKA_132800,CDS50443
PBANKA_132810,CDS50445
PBANKA_132820,CDS50448
PBANKA_132830,CDS50450
PBANKA_132840,CDS50452
PBANKA_132850,CDS50454
PBANKA_132860,CDS50455
PBANKA_132870,CDS50457
PBANKA_132880,CDS50459
PBANKA_132890,CDS50461
PBANKA_132900,CDS50463
PBANKA_132910,CDS50465
PBANKA_132920,CDS50467
PBANKA_132930,CDS50468
PBANKA_132940,CDS50470
PBANKA_132950,CDS50472
PBANKA_132960,CDS50474
PBANKA_132970,CDS50476
PBANKA_132980,CDS50478
PBANKA_132990,CDS50480
PBANKA_133000,CDS50482
PBANKA_133010,CDS50484
PBANKA_133020,CDS50485
PBANKA_133030,CDS50487
PBANKA_133040,CDS50489
PBANKA_133050,CDS50491
PBANKA_133060,CDS50493
PBANKA_133070,CDS50495
PBANKA_133080,CDS50496
PBANKA_133090,CDS50498
PBANKA_133100,CDS50500
PBANKA_133110,CDS50502
PBANKA_133120,CDS50504
PBANKA_133130,CDS50506
PBANKA_133140,CDS50508
PBANKA_133150,CDS50510
PBANKA_133160,CDS50511
PBANKA_133170,CDS50513
PBANKA_133180,CDS50515
PBANKA_133190,CDS50517
PBANKA_133200,CDS50519
PBANKA_133210,CDS50521
PBANKA_133220,CDS50523
PBANKA_133230,CDS50525
PBANKA_133240,CDS50526
PBANKA_133250,CDS50528
PBANKA_133260,CDS50530
PBANKA_133270,CDS50531
PBANKA_133280,CDS50533
PBANKA_133290,CDS50536
PBANKA_133300,CDS50538
PBANKA_133310,CDS50540
PBANKA_133320,CDS50542
PBANKA_133330,CDS50544
PBANKA_133340,CDS50546
PBANKA_133350,CDS50548
PBANKA_133360,CDS50549
PBANKA_133370,CDS50551
PBANKA_133380,CDS50553
PBANKA_133390,CDS50555
PBANKA_133400,CDS50557
PBANKA_133410,CDS50559
PBANKA_133420,CDS50561
PBANKA_133430,CDS50563
PBANKA_133440,CDS50564
PBANKA_133450,CDS50566
PBANKA_133460,CDS50568
PBANKA_133470,CDS50570
PBANKA_133480,CDS50572
PBANKA_133490,CDS50574
PBANKA_133500,CDS50576
PBANKA_133510,CDS50578
PBANKA_133520,CDS50580
PBANKA_133530,CDS50582
PBANKA_133540,CDS50584
PBANKA_133550,CDS50585
PBANKA_133560,CDS50587
PBANKA_133570,CDS50589
PBANKA_133580,CDS50591
PBANKA_133590,CDS50593
PBANKA_133600,CDS50595
PBANKA_133610,CDS50597
PBANKA_133620,CDS50599
PBANKA_133630,CDS50601
PBANKA_133640,CDS50603
PBANKA_133650,CDS50605
PBANKA_133660,CDS50606
PBANKA_133670,CDS50608
PBANKA_133680,CDS50610
PBANKA_133690,CDS50612
PBANKA_133700,CDS50613
PBANKA_133710,CDS50615
PBANKA_133720,CDS50617
PBANKA_133730,CDS50619
PBANKA_133740,CDS50621
PBANKA_133750,CDS50623
PBANKA_133760,CDS50624
PBANKA_133770,CDS50626
PBANKA_133780,CDS50628
PBANKA_133790,CDS50629
PBANKA_133800,CDS50631
PBANKA_133810,CDS50633
PBANKA_133820,CDS50635
PBANKA_133830,CDS50637
PBANKA_133840,CDS50639
PBANKA_133850,CDS50641
PBANKA_133860,CDS50644
PBANKA_133870,CDS50647
PBANKA_133880,CDS50648
PBANKA_133890,CDS50650
PBANKA_133900,CDS50652
PBANKA_133910,CDS50654
PBANKA_133920,CDS50655
PBANKA_133930,CDS50657
PBANKA_133940,CDS50659
PBANKA_133950,CDS50661
PBANKA_133960,CDS50663
PBANKA_133970,CDS50665
PBANKA_133980,CDS50667
PBANKA_133990,CDS50669
PBANKA_134000,CDS50670
PBANKA_134010,CDS50672
PBANKA_134020,CDS50674
PBANKA_134030,CDS50676
PBANKA_134040,CDS50678
PBANKA_134050,CDS50680
PBANKA_134060,CDS50682
PBANKA_134070,CDS50683
PBANKA_134080,CDS50684
PBANKA_134090,CDS50686
PBANKA_134100,CDS50688
PBANKA_134110,CDS50689
PBANKA_134120,CDS50691
PBANKA_134130,CDS50693
PBANKA_134140,CDS50695
PBANKA_134150,CDS50697
PBANKA_134160,CDS50699
PBANKA_134170,CDS50700
PBANKA_134180,CDS50702
PBANKA_134190,CDS50704
PBANKA_134200,CDS50706
PBANKA_134210,CDS50708
PBANKA_134220,CDS50709
PBANKA_134230.2,CDS50711
PBANKA_134230.1,CDS50713
PBANKA_134240,CDS50715
PBANKA_134250,CDS50717
PBANKA_134260,CDS50719
PBANKA_134270,CDS50721
PBANKA_134280,CDS50723
PBANKA_134290,CDS50725
PBANKA_134300,CDS50727
PBANKA_134310,CDS50729
PBANKA_134320,CDS50731
PBANKA_134330,CDS50733
PBANKA_134340,CDS50734
PBANKA_134350,CDS50736
PBANKA_134360,CDS50738
PBANKA_134370,CDS50740
PBANKA_134380,CDS50742
PBANKA_134390,CDS50744
PBANKA_134400,CDS50746
PBANKA_134410,CDS50747
PBANKA_134420,CDS50749
PBANKA_134430,CDS50751
PBANKA_134440,CDS50753
PBANKA_134450,CDS50755
PBANKA_134460,CDS50756
PBANKA_134470,CDS50758
PBANKA_134480,CDS50760
PBANKA_134490,CDS50762
PBANKA_134500,CDS50764
PBANKA_134510,CDS50766
PBANKA_134520,CDS50767
PBANKA_134530,CDS50771
PBANKA_134540,CDS50773
PBANKA_134550,CDS50775
PBANKA_134560,CDS50777
PBANKA_134570,CDS50779
PBANKA_134580,CDS50781
PBANKA_134590,CDS50783
PBANKA_134600,CDS50785
PBANKA_134610,CDS50787
PBANKA_134620,CDS50788
PBANKA_134630,CDS50790
PBANKA_134640,CDS50792
PBANKA_134650,CDS50794
PBANKA_134660,CDS50796
PBANKA_134670,CDS50798
PBANKA_134680,CDS50801
PBANKA_134690,CDS50803
PBANKA_134700,CDS50805
PBANKA_134710,CDS50806
PBANKA_134720,CDS50808
PBANKA_134730,CDS50810
PBANKA_134740,CDS50812
PBANKA_134750,CDS50814
PBANKA_134760,CDS50816
PBANKA_134770,CDS50818
PBANKA_134780,CDS50819
PBANKA_134790,CDS50821
PBANKA_134800,CDS50823
PBANKA_134810,CDS50825
PBANKA_134820,CDS50827
PBANKA_134830,CDS50829
PBANKA_134840,CDS50831
PBANKA_134850,CDS50833
PBANKA_134860,CDS50834
PBANKA_134870,CDS50836
PBANKA_134880,CDS50838
PBANKA_134890,CDS50840
PBANKA_134900,CDS50842
PBANKA_134910,CDS50843
PBANKA_134920,CDS50846
PBANKA_134930,CDS50848
PBANKA_134940,CDS50850
PBANKA_134950,CDS50851
PBANKA_134960,CDS50853
PBANKA_134970,CDS50855
PBANKA_134980,CDS50857
PBANKA_134990,CDS50859
PBANKA_135000,CDS50861
PBANKA_135010,CDS50863
PBANKA_135020,CDS50865
PBANKA_135030,CDS50866
PBANKA_135040,CDS50869
PBANKA_135050,CDS50871
PBANKA_135060,CDS50872
PBANKA_135070,CDS50874
PBANKA_135080,CDS50876
PBANKA_135090,CDS50878
PBANKA_135100,CDS50880
PBANKA_135110,CDS50882
PBANKA_135120,CDS50884
PBANKA_135130,CDS50886
PBANKA_135140,CDS50889
PBANKA_135150,CDS50890
PBANKA_135160,CDS50893
PBANKA_135170,CDS50895
PBANKA_135180,CDS50897
PBANKA_135190,CDS50899
PBANKA_135200,CDS50901
PBANKA_135210,CDS50903
PBANKA_135220,CDS50905
PBANKA_135230,CDS50907
PBANKA_135240,CDS50910
PBANKA_135250,CDS50912
PBANKA_135260,CDS50914
PBANKA_135270,CDS50917
PBANKA_135280,CDS50919
PBANKA_135290,CDS50921
PBANKA_135300,CDS50923
PBANKA_135310,CDS50925
PBANKA_135320,CDS50927
PBANKA_135330,CDS50930
PBANKA_135340,CDS50931
PBANKA_135350,CDS50934
PBANKA_135360,CDS50936
PBANKA_135370,CDS50937
PBANKA_135380,CDS50940
PBANKA_135390,CDS50942
PBANKA_135400,CDS50944
PBANKA_135410,CDS50946
PBANKA_135420,CDS50948
PBANKA_135430,CDS50949
PBANKA_135440,CDS50953
PBANKA_135450,CDS50955
PBANKA_135460,CDS50957
PBANKA_135470,CDS50959
PBANKA_135480,CDS50961
PBANKA_135490,CDS50962
PBANKA_135500,CDS50965
PBANKA_135510,CDS50966
PBANKA_135520,CDS50969
PBANKA_135530,CDS50971
PBANKA_135540,CDS50973
PBANKA_135550,CDS50974
PBANKA_135560,CDS50976
PBANKA_135570,CDS50979
PBANKA_135580,CDS50980
PBANKA_135590,CDS50986
PBANKA_135600,CDS50988
PBANKA_135610,CDS50990
PBANKA_135620,CDS50991
PBANKA_135630,CDS50994
PBANKA_135640,CDS50996
PBANKA_135650,CDS50997
PBANKA_135660,CDS50999
PBANKA_135670,CDS51002
PBANKA_135680,CDS51004
PBANKA_135690,CDS51006
PBANKA_135700,CDS51008
PBANKA_135720,CDS51010
PBANKA_135730,CDS51012
PBANKA_135740,CDS51014
PBANKA_135750,CDS51017
PBANKA_135760,CDS51019
PBANKA_135770,CDS51022
PBANKA_135780,CDS51024
PBANKA_135790,CDS51027
PBANKA_135800,CDS51029
PBANKA_135810,CDS51031
PBANKA_135820,CDS51034
PBANKA_135830,CDS51036
PBANKA_135840,CDS51038
PBANKA_135850,CDS51041
PBANKA_135860,CDS51042
PBANKA_135870,CDS51044
PBANKA_135880,CDS51046
PBANKA_135890,CDS51048
PBANKA_135900,CDS51050
PBANKA_135910,CDS51052
PBANKA_135920,CDS51054
PBANKA_135930,CDS51056
PBANKA_135940,CDS51058
PBANKA_135950,CDS51060
PBANKA_135960,CDS51062
PBANKA_135970,CDS51064
PBANKA_135980,CDS51066
PBANKA_135990,CDS51068
PBANKA_136000,CDS51070
PBANKA_136010,CDS51073
PBANKA_136020,CDS51075
PBANKA_136030,CDS51076
PBANKA_136040,CDS51079
PBANKA_136050,CDS51081
PBANKA_136060,CDS51083
PBANKA_136070,CDS51085
PBANKA_136080,CDS51087
PBANKA_136090,CDS51089
PBANKA_136100,CDS51094
PBANKA_136110,CDS51097
PBANKA_136120,CDS51099
PBANKA_136130,CDS51101
PBANKA_136140,CDS51104
PBANKA_136150,CDS51106
PBANKA_136160,CDS51108
PBANKA_136170,CDS51110
PBANKA_136180,CDS51112
PBANKA_136190,CDS51114
PBANKA_136200,CDS51116
PBANKA_136210,CDS51118
PBANKA_136220,CDS51120
PBANKA_136230,CDS51122
PBANKA_136240,CDS51123
PBANKA_136250,CDS51125
PBANKA_136260,CDS51127
PBANKA_136270,CDS51129
PBANKA_136280,CDS51131
PBANKA_136290,CDS51134
PBANKA_136300,CDS51136
PBANKA_136310,CDS51138
PBANKA_136320,CDS51139
PBANKA_136330,CDS51141
PBANKA_136340,CDS51143
PBANKA_136350,CDS51144
PBANKA_136360,CDS51147
PBANKA_136370,CDS51148
PBANKA_136380,CDS51150
PBANKA_136390,CDS51152
PBANKA_136400,CDS51154
PBANKA_136410,CDS51156
PBANKA_136420,CDS51158
PBANKA_136430,CDS51160
PBANKA_136440,CDS51162
PBANKA_136450,CDS51164
PBANKA_136460,CDS51165
PBANKA_136470,CDS51167
PBANKA_136480,CDS51169
PBANKA_136490,CDS51171
PBANKA_136500,CDS51173
PBANKA_136510,CDS51174
PBANKA_136520,CDS51176
PBANKA_136530,CDS51178
PBANKA_136540,CDS51180
PBANKA_136550,CDS51182
PBANKA_136560,CDS51186
PBANKA_136568,CDS51189
PBANKA_136570,CDS51190
PBANKA_010010,CDS44130
PBANKA_010020,CDS44132
PBANKA_010040,CDS44135
PBANKA_010050,CDS44137
PBANKA_010060,CDS44138
PBANKA_010070,CDS44139
PBANKA_010080,CDS44140
PBANKA_010090,CDS44142
PBANKA_010100,CDS44145
PBANKA_010110,CDS44147
PBANKA_010120,CDS44148
PBANKA_010130,CDS44150
PBANKA_010140,CDS44153
PBANKA_010150,CDS44154
PBANKA_010160,CDS44155
PBANKA_010170,CDS44156
PBANKA_010180,CDS44157
PBANKA_010190,CDS44158
PBANKA_010200,CDS44159
PBANKA_010210,CDS44160
PBANKA_010220,CDS44161
PBANKA_010230,CDS44163
PBANKA_010240,CDS44165
PBANKA_010250,CDS44167
PBANKA_010260,CDS44169
PBANKA_010270,CDS44171
PBANKA_010280,CDS44173
PBANKA_010290,CDS44176
PBANKA_010300,CDS44177
PBANKA_010310,CDS44178
PBANKA_010320,CDS44179
PBANKA_010330,CDS44180
PBANKA_010340,CDS44182
