"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_010320",269.429106519927,7.34332844220092,1.09770602617186,4.86772260951801,1.12891635279498e-06,2.22450279422173e-05
"PBANKA_010420",165.200542600176,6.09850300031565,1.06587543007478,3.8451988709676,0.000120454706883544,0.0014080270539099
"PBANKA_010450",894.531839124969,9.7469460194013,0.947469704425696,8.17645776241159,2.92309925370813e-16,5.75989748183059e-14
"PBANKA_010510",227.856952515446,6.63061759934202,1.17334499342157,3.94650987160968,7.92986538052044e-05,0.000976600682874809
"PBANKA_010570",297.382196225783,5.43830521905018,1.02749800851432,3.3462889373593,0.00081901004141783,0.00791837278361444
"PBANKA_010700",733.774726638808,6.43073184315884,0.952680094026416,4.65080762255959,3.30637649440137e-06,5.89732152320383e-05
"PBANKA_010720",344.091789576559,6.71624377784477,0.798855907181288,5.90374776658501,3.55335307904106e-09,1.28101763965555e-07
"PBANKA_010830",228.975674491296,6.79720634070272,1.22957313500769,3.90152175915321,9.55898673023027e-05,0.00114652426346936
"PBANKA_010980",256.252932879601,8.13325102714694,1.36053045663272,4.50798510040457,6.54461707960393e-06,0.000107894922212753
"PBANKA_011080",251.077314641652,7.30205181026531,0.898509053406204,5.90094422550946,3.61427083706426e-09,1.28929764860103e-07
"PBANKA_011110",378.049787271073,4.53424851955513,0.737111402253742,3.43808074574153,0.000585852974404107,0.00588412526234027
"PBANKA_020170",1363.77474722244,10.8297588191834,1.18119386667553,7.47528332841315,7.70376918197096e-14,8.61572888513401e-12
"PBANKA_020240",206.755441158779,4.13974761658756,0.596058144350513,3.58983034938497,0.000330893245760915,0.0035018829947792
"PBANKA_020340",517.83785534736,6.35152049091014,0.848869348597115,5.12625470350847,2.95562699198923e-07,6.94908209821103e-06
"PBANKA_020360",325.49628290564,4.99366598378172,0.749574767532576,3.99381904707941,6.5017490673354e-05,0.000825283363209628
"PBANKA_020410",966.877410422951,4.85592713993678,0.831461984863163,3.43482587530059,0.000592934685026544,0.0059264824314972
"PBANKA_020460",3156.71545883248,12.5884903308063,1.65169494432437,6.41068156513462,1.44870506709428e-10,8.10100211842723e-09
"PBANKA_020730",513.429077011055,4.8088623440927,0.82490252108655,3.40508396118478,0.000661437140302732,0.00653823892843567
"PBANKA_020910",1416.887871892,10.2092487935884,1.0818620722589,7.58807338207884,3.24697023244623e-14,3.95175377113603e-12
"PBANKA_020930",647.999149162305,7.76461117463543,0.931770435110509,6.18672900256997,6.14254272978493e-10,2.76280889302718e-08
"PBANKA_020970",991.78904499717,5.4091057344557,0.965921609064157,3.52938137263401,0.000416532399378477,0.00428758972295556
"PBANKA_021380",193.141799604722,4.01913422946481,0.572674483585289,3.52579744224643,0.000422209760928951,0.00433524563455086
"PBANKA_030160",1344.07184422851,6.95445575078459,0.935576172257625,5.29561985191335,1.18613366205148e-07,3.12099217937902e-06
"PBANKA_030220",198.5959176613,5.34770177330199,0.799693744499739,4.18622978649932,2.83626221045929e-05,0.000393840705600018
"PBANKA_030350",208.065243157498,5.34596658839035,0.850057070405446,3.93616699969856,8.27933692483575e-05,0.00100175135073013
"PBANKA_030390",693.948057173109,6.0962816058669,0.982459736650538,4.16941422946471,3.05383513260582e-05,0.000418436085388175
"PBANKA_030660",1350.04340388508,9.10737690267601,1.34917912232114,5.26792683424303,1.37973074048237e-07,3.56832862757253e-06
"PBANKA_031060",1179.06477136274,6.2717904382138,0.807475905319195,5.29030081278421,1.22115348521507e-07,3.17807114579871e-06
"PBANKA_031070",282.530614091803,5.97302844457853,0.948111603572667,4.19046495118021,2.78383415553916e-05,0.000387862145980506
"PBANKA_031130",100.256068842555,5.39524917360439,0.906537033683741,3.74529561115412,0.000180181487952227,0.00200967923759114
"PBANKA_031140",1262.02539314935,7.50291694658193,1.21856618833878,4.51589499137823,6.30499040780316e-06,0.000104713662945599
"PBANKA_031150",1872.86978118992,10.8352400075072,1.28712823331187,6.86430440949428,6.68160164636581e-12,5.21669200238901e-10
"PBANKA_031190",309.953340114742,4.30323561145552,0.57008799822394,4.04014050222255,5.34191896759689e-05,0.000688624943548783
"PBANKA_031200",1650.0445322686,11.5302401038985,1.10015293295467,8.66265027199737,4.60920796765446e-18,1.46714635155032e-15
"PBANKA_031330",1416.42056888768,5.38048565632566,0.986007169465973,3.42845950923111,0.000607017076314922,0.00603806889853641
"PBANKA_031350",157.960569524593,6.59139469675887,1.00208635876339,4.5818353444356,4.60912750773514e-06,7.91392930581245e-05
"PBANKA_031360",113.893912395382,6.63467159376518,1.03971371121525,4.45764208336547,8.28661108252851e-06,0.000130877849845431
"PBANKA_040250",310.544463660534,7.78908564991761,0.973447477453261,5.94699332424493,2.73112544986398e-09,1.0368254230768e-07
"PBANKA_040270",2133.95634284353,9.0849886947022,1.33811137706453,5.29476754785901,1.19167898584313e-07,3.12099217937902e-06
"PBANKA_040310",691.322745709531,6.15508559324515,0.842688154827487,4.93075115562265,8.19140261567779e-07,1.69480120118373e-05
"PBANKA_040560",160.538859147049,5.2594577416748,0.780626842608175,4.1754364105448,2.97415327852941e-05,0.000410234875551823
"PBANKA_040690",718.521267082572,8.99217027718697,1.12875092133052,6.19460869980503,5.8430005611311e-10,2.66921302054885e-08
"PBANKA_040730",98.6217339299708,5.28462082187604,0.920340902499892,3.56891757494873,0.000358459169579187,0.00376473107542811
"PBANKA_040740",537.184221652533,4.78577465654832,0.828308376542086,3.36320956716387,0.000770418544562802,0.00750115749976676
"PBANKA_040820",4867.74888017605,11.2899989558609,1.21875478053071,7.62253334654867,2.48744832129612e-14,3.11910944046163e-12
"PBANKA_041290",11944.0880815035,11.8365555615071,1.3626185083583,7.21886243374042,5.24242540900153e-13,5.42328908561208e-11
"PBANKA_041430",843.824960402316,6.75727040802531,0.751743851497914,6.32831302649971,2.47855945529094e-10,1.25076573487731e-08
"PBANKA_041720",887.497286171245,8.34086557743597,1.18751430543383,5.33961195113307,9.31457371662792e-08,2.53577013417147e-06
