"","Ookinete","Sporozoite","Liver_stages","Ring","Trophozoite","Schizont","Gametocyte","Gametocye"
"PBANKA_010340",-1.25934274542005,1.54663584657225,0.280419314160484,-0.449295195699029,1.32941468055284,-0.841017357527855,-0.10005202807273,-0.506762514565908
"PBANKA_010350",-0.745822070969393,1.91286942116958,-0.359397843880892,-0.206632302699116,1.00042006050308,-1.02765391468075,0.155425951787069,-0.72920930122958
"PBANKA_010360",-1.66423373169805,1.16487830181758,0.0237686072501288,-0.528528667614315,0.916315594609529,-1.04948312804527,0.622128361159055,0.515154662521331
"PBANKA_010370",-1.72831437478114,1.51514777629054,0.361968179783178,-0.693691136626758,0.229149580669407,-0.657660195478116,0.757114464369456,0.216285705773436
"PBANKA_010380",-1.07734678138036,1.47083544332657,0.30601114494832,-0.861404149295113,1.13134621206171,-0.117730431660102,0.343493417982229,-1.19520485598324
"PBANKA_010390",-1.02766940216933,0.955356079850288,-0.826510041006918,0.185106714341022,1.73381381473109,0.386790263913116,-0.413250809435961,-0.993636620223311
"PBANKA_010400",-1.43811560780299,1.57299729169974,0.0704310031571098,-0.20068037209133,1.21944153281591,-0.376964321498502,0.0370605072071531,-0.884170033487103
"PBANKA_010410",-1.82850846254581,0.88198645463786,0.580074713401223,0.463593973850913,0.742526068607093,-0.204694737489023,0.557841565328702,-1.19281957579095
"PBANKA_010420",-0.370444046838816,1.85140668753086,-0.443295139640251,0.0249230203323534,1.19369336786571,-0.935426200586509,-0.841638940181388,-0.479218748481954
"PBANKA_010430",1.28166635590299,1.33310712239901,0.388734689486646,0.356697091387585,-0.607870864937981,-1.33497730582394,-0.978574195335703,-0.438782893078604
"PBANKA_010440",1.05921176210117,-0.968960858565234,0.253364239678517,1.35067514350631,-0.759427298915407,-1.28477029262506,-0.442333326323896,0.7922406311436
"PBANKA_010450",-0.588671716097247,1.62212232735061,-0.55904962495164,0.381069638983398,1.36984184685635,-0.895664214571214,-0.635067635610164,-0.694580621960096
"PBANKA_010460",1.02758920630675,0.228256773456072,-0.261288389966359,0.636448647815503,1.3617652636782,-0.377451544818772,-1.27768311206774,-1.33763684440365
"PBANKA_010470",-0.405318812417755,1.36238636100287,0.808893508699578,0.237991638027822,0.877891854840962,-0.593444999476304,-0.630675672935944,-1.65772387774122
"PBANKA_010480",2.04008070734479,-1.2548276383649,-0.483822767415662,0.68904459281688,-0.604325997328935,-0.285958943908818,-0.276600983501679,0.176411030358321
"PBANKA_010490",1.30382525640266,0.721034334924007,-1.02112360762735,0.796153581384719,0.61495722653767,-0.224357829053375,-1.46670475367298,-0.723784208895347
"PBANKA_010500",-1.38585364433173,2.01745498082906,-0.149905536369877,-0.487633076613612,0.729935709701114,-0.173427031794336,-0.143794484476107,-0.406776916944508
"PBANKA_010510",-0.335786729919983,1.67479632769934,-0.291858551412707,0.860597290863608,0.849487704250603,-0.94122124247715,-0.910630336453228,-0.905384462550484
"PBANKA_010520",-0.0302886762308129,1.72508906257359,-0.599039430134709,-0.670163621610932,1.28147941774193,-0.155420915564548,-1.19117098544451,-0.360484851330009
"PBANKA_010530",0.146642415430338,0.747483690158693,-1.05758640658499,-0.466943948256843,2.08763211566487,-0.378872113643402,-0.533655960059042,-0.544699792709627
"PBANKA_010540",0.324698224272529,-1.50497490390967,-0.404829332818258,0.868380946449616,1.18880040118339,0.975739875891634,-1.11007479920143,-0.33774041186781
"PBANKA_010550",-1.5550618404196,1.56567936247388,0.176370134356559,-1.09386451470905,0.858178667719172,-0.239261091264442,-0.0398790494363143,0.327838331279791
"PBANKA_010560",0.684978393264584,-2.04384667322226,0.744133007249952,0.482336604564104,-0.731846892748465,0.430467232078334,-0.396351862003084,0.830130190816837
"PBANKA_010570",-1.23449756268058,1.80878646152614,0.230586716880199,-0.245114192655928,1.00118749981174,-0.92945121075521,-0.428455243922305,-0.203042468204055
"PBANKA_010580",-0.724669731103879,1.51113484598609,0.474507713457474,-0.126380641936513,1.20417239631413,-1.41858667609851,-0.280627796345437,-0.639550110273352
"PBANKA_010590",-0.586239417726125,0.346052294006584,1.32722654662323,0.274913104260866,0.148290685220819,-1.0121439720362,1.07929270390654,-1.57739194425571
"PBANKA_010600",-0.422192046751878,2.07775036589263,0.549118954674369,0.13314105969833,-0.190440583736968,-0.867623750332715,-0.102510557286835,-1.17724344215693
"PBANKA_010610",-0.5468496706441,1.48030165370931,-0.249035240279462,0.186499346100087,0.513740938006275,-1.95915826729575,0.557070179755626,0.0174310606480161
"PBANKA_010620",1.00306832660626,-0.341439419043685,0.339702658089761,1.30775333029438,0.827461199978164,-0.861759141364414,-1.27342231054635,-1.00136464401411
"PBANKA_010640",-0.316187252632023,1.71587909515329,-0.333137784993429,-0.500716587725166,1.40331840776347,-0.519126735126992,-0.335143253075583,-1.11488588936357
"PBANKA_010650",-0.250093686785261,1.64704139575038,-0.412952501324643,-0.332103991991072,1.52068968826164,-0.800874638981002,-0.842694779829014,-0.529011485101033
"PBANKA_010660",-1.21151791242696,1.74604489608308,0.340807802919483,-0.751814338956329,1.04559457273297,-0.793296878834434,-0.254876315347863,-0.120941826169952
"PBANKA_010680",-0.76574409601413,1.89905551462207,-0.231438775887706,0.432515262863638,0.891288579047338,-0.999130750404752,-0.509047233055477,-0.717498501170978
"PBANKA_010690",1.29727172368605,-1.05859142207092,0.36233973470956,1.2576308357853,-0.589288378731874,0.0173024582654994,0.165441706602003,-1.45210665824561
"PBANKA_010700",-0.309239044481243,1.65588879266859,-0.0175167019120889,0.0314901530111375,1.18416925393783,-0.32967770086574,-0.793874284809585,-1.4212404675489
"PBANKA_010710",-1.16272546238748,0.724632136881229,1.71660753237067,-0.344946295676472,-0.0872268557979958,0.773945808564912,-0.547481102643548,-1.07280576131131
"PBANKA_010720",-0.598102053583617,1.77794342189401,-0.246247096795584,0.401036943001592,1.10633293174627,-0.946881680877777,-0.854335639762508,-0.639746825622388
"PBANKA_010730",-0.390707936097169,-0.407960155370686,1.23537881818068,-1.09570331374912,0.137639310877625,0.876422114309747,1.06827696349152,-1.4233458016426
"PBANKA_010740",0.0988084810174238,-0.183164880262254,-0.217707855323297,-0.962210984183317,1.52712138012246,0.794936835349336,0.580154075993021,-1.63793705271338
"PBANKA_010750",0.807381360400689,-0.464815629080874,0.242914154303476,0.28828620655971,-0.436683761919724,-2.08364319783182,0.597313049537201,1.04924781803134
"PBANKA_010760",1.19280846349422,-2.16736467367699,0.245065671547973,0.142971727263151,-0.578726332395966,0.393673418924439,0.30937954500993,0.462192179833245
"PBANKA_010770",-0.939531579452007,1.9144790464436,-0.498593398828998,-0.985746218434416,0.991370210028908,-0.224670845713815,-0.416198406993172,0.1588911929499
"PBANKA_010790",0.497101376196598,1.26621047403877,-0.83172104090968,0.243016808463105,1.43534635009286,-0.735563389683795,-0.794294041126746,-1.08009653707112
"PBANKA_010800",-0.322494986376068,-1.51788701645562,-0.638154551774278,0.709072802383119,-1.00900357493059,1.08869943168531,0.685231072789621,1.00453682267851
"PBANKA_010810",-1.85285233147798,0.62825078265093,0.38078402259381,0.064279761929816,1.4925364895512,-0.836358409610678,0.271848184644432,-0.14848850028153
"PBANKA_010820",1.59122356532721,-1.42534337684594,0.0164440626995679,0.957512388062484,-0.501505280517091,0.386962339302983,-1.05690894612547,0.0316152480962595
"PBANKA_010830",0.0686358399233953,1.40681849379338,-0.488924067302974,0.788366622523531,1.07027858335835,-0.783196018011445,-1.3989641069106,-0.663015347373633
"PBANKA_010840",1.68193517205082,-0.400395235495829,-0.00776098918258374,1.01391201938234,0.279376357246064,-0.256624635817778,-0.863914069874386,-1.44652861830865
"PBANKA_010850",-0.992225351818591,2.07782463937494,0.103000036648382,-0.366196505556194,0.739800340328286,-0.857531763551641,-0.246320193731623,-0.458351201693555
"PBANKA_010860",-0.485181003554339,1.98955289042101,-0.320236785786225,-0.0669212390822073,0.597107893547568,0.371725599062431,-1.16288630372962,-0.923161050878628
"PBANKA_010870",0.158019807014336,0.977325774447718,-0.922062484083021,0.675300614142923,1.4468431548503,-0.639850303145178,-1.46963249889048,-0.225944064336594
"PBANKA_010880",-0.348223626975658,1.61850937510852,-0.0329281020230593,0.611568776324898,-0.177650329814016,0.690127895662336,-0.638430599805819,-1.7229733884772
"PBANKA_010890",-0.564699677764313,-0.285508873661652,1.58334083654651,-0.328443890061486,-1.19846241237837,1.34756671820543,0.261231873924834,-0.815024574810959
"PBANKA_010910",-1.24384440255569,1.30333105363192,-0.195932255084774,-0.40437017167364,1.45606047442262,0.481051250754756,-0.362044581257777,-1.03425136823741
"PBANKA_010920",1.65445216100353,-0.226427483673258,-0.43379499144524,-0.215701429170676,1.32791603289329,-0.0729120473232287,-1.28182233515521,-0.751709907129214
"PBANKA_010930",-0.0104088876145975,1.14577863806176,0.223354769205117,0.658904061783775,1.02590533436534,-0.306466564643809,-0.974282043148499,-1.76278530800909
"PBANKA_010940",0.251949260329538,0.260527626832895,1.13530163686456,-0.049338671541649,0.35736494914732,0.365512692108133,-0.0157272802850357,-2.30559021345576
"PBANKA_010950",-1.42623489041616,1.55564546683527,1.09484490029297,-0.291371532903709,-0.478908617318482,0.143147980665302,0.34723845594,-0.944361763095196
"PBANKA_010960",-0.820709543590643,1.55345927167421,0.244610288629464,-0.129942771141065,1.04279825539895,-0.000469121638216972,-0.250797650335536,-1.63894872899717
"PBANKA_010970",0.242739681792942,-1.58477775149327,0.214613739356684,0.899624439817302,-1.52193465781556,0.185517541412102,0.788606664810766,0.775610342119037
"PBANKA_010980",-0.100286169041414,0.927351754666235,-0.608767666732897,1.11745429505904,1.05211081466905,-1.76612774927676,-0.524453058078574,-0.0972822212646873
"PBANKA_010990",1.09265471251844,-0.048181685642537,-0.672020246632803,1.8918741955841,0.0101149710793071,-0.79037897674271,-0.895267139151011,-0.588795831012794
"PBANKA_011020",-0.617778733672749,1.65763672317482,0.093631804096736,0.476428074116789,0.623490296067791,0.0156969589086141,-0.525964290750298,-1.7231408319417
"PBANKA_011030",1.10516158441866,-0.973053785498236,0.0220968595164104,0.886547130257145,-1.56972972675633,1.13772093144793,-0.529744264091457,-0.0789987292941274
"PBANKA_011040",-0.423979196310081,1.23541139109202,-0.945504319212542,-1.36633648471485,0.694012625765644,-0.688124701570865,0.267061758430661,1.22745892652001
"PBANKA_011050",1.53324644001941,-0.385308198551382,-0.51038076577129,1.65887819473303,-0.854436282531339,-0.304611618519886,-0.472121406058746,-0.665266363319791
"PBANKA_011070",0.374777167178815,0.615845550098633,-0.178028236552745,1.32038690191474,0.994434215716111,-0.985222545790002,-0.59617427039389,-1.54601878217165
"PBANKA_011080",-0.0813157797079214,1.47011146220295,-0.521922664627017,0.814773910677845,1.11786612497869,-1.07006572167694,-0.811147176690687,-0.91830015515692
"PBANKA_011090",-0.815580073663335,1.9241728476651,-0.26960076233231,-0.23915672445786,1.10843784393969,-0.968086832357352,-0.547213219583277,-0.192973079210657
"PBANKA_011100",0.0204065779529514,1.70600581304363,-0.800118778840088,-0.111387881486296,1.25522606310334,-0.155464384573764,-0.91378414230399,-1.00088326689579
"PBANKA_011110",-0.693133445659125,1.73657967490034,-0.71482268290558,-0.964357901912525,1.36769833096603,-0.338176312354015,-0.182696583362948,-0.211091079672173
"PBANKA_011120",0.80285752694037,1.0507706670007,-1.67949006030821,-0.610493283396289,1.2066957658887,-0.420255347666927,-0.601600255663797,0.251514987205454
"PBANKA_011140",-1.62553465248312,2.04430291396095,-0.179474970804411,-0.317604154134531,0.155768854415926,-0.132173193385028,0.060133048843405,-0.0054178464131951
"PBANKA_011160",0.749428262834428,1.2071580854243,-0.806359552927308,0.531713381593779,1.12900007232963,-0.900126115464288,-1.21781731144442,-0.692996822346129
"PBANKA_011180",1.93345148106701,-1.02130514076666,-0.630939016552712,-0.419036731626425,0.244751968750213,-0.390956974665953,0.976264382015608,-0.692229968221078
"PBANKA_011190",1.28953298463019,0.64909747615014,-0.836106345060202,0.825719553234594,0.600596469003282,-0.590966428396121,-0.280730544149331,-1.65714316541255
"PBANKA_011200",-0.327092294667729,1.87652202358481,-0.775314110592984,-0.273420998000193,1.13946835914535,-1.12404206922779,-0.238623355843316,-0.277497554398142
"PBANKA_011210",1.72663350880486,-1.58377571219476,-0.209176305694211,0.983978079958062,-0.148286856842059,0.124483940773024,-0.622211709302135,-0.27164494550278
"PBANKA_011230",0.661058986501596,0.911183855060512,-0.406967575408214,0.111570771342432,1.62194383154973,-0.869315286662894,-0.781413531585668,-1.2480610507975
"PBANKA_011250",1.40367026761555,-1.44009462262187,-0.738719840980204,-0.852810481234731,-0.336803722500985,0.268526011470696,0.676798632938366,1.01943375531317
"PBANKA_020130",2.34042623211394,-0.399034882227611,-0.258743638224703,0.204583590781027,-0.835770571951861,-0.122409595049709,-0.698308517084633,-0.230742618356453
"PBANKA_020170",-0.542230660616344,1.68277396484147,-0.459629702971918,0.0901398907515279,1.41832973880482,-0.736217057560083,-0.575997126419771,-0.8771690468297
"PBANKA_020180",-1.78482953245242,0.13638036400952,1.37072576762742,-0.0255488051681837,0.61613401750181,-1.09767107219183,0.283371683835006,0.501437576838681
"PBANKA_020190",-0.219232572279111,1.52920003682477,0.117119235127693,0.351857927666939,0.8452211653549,-0.351322252397541,-0.410051207901805,-1.86279233239584
"PBANKA_020200",0.227039856068983,1.50885876097146,-0.184321269181428,0.564248684708313,0.832209775778398,-0.590012545805954,-0.679700873184696,-1.67832238935508
"PBANKA_020210",-1.13667412257425,-0.461331189280783,1.32198226095891,-0.957389007742385,-0.0725091077757102,0.292656968693617,1.56177588602968,-0.548511688309084
"PBANKA_020220",-0.9726127199752,2.10022695598309,0.482129296659901,-0.525211996107665,-0.0706236271804178,0.0335762762918356,0.0147968138782951,-1.06228099954984
"PBANKA_020230",-1.4611212798491,-0.300289638142373,1.68364961043334,0.870623417743004,-0.945724060129498,0.418731871067004,-0.329423900870434,0.0635539797480521
"PBANKA_020240",-0.377409073104709,1.54545167376904,-0.327466392622551,-0.0382486323495706,1.56068812841583,-0.876512118935888,-0.582663909754862,-0.903839675417296
"PBANKA_020250",1.38628721676482,-1.25261262350445,-0.0120811621017572,1.51160049252088,-0.360539250401477,0.155685293443563,-0.55639899004627,-0.871940976675299
"PBANKA_020260",-1.26473784821575,1.99185953701928,0.282139962059834,-0.350828350502336,-0.164288211855044,-0.838977944456346,-0.296582939432957,0.641415795383321
"PBANKA_020270",0.897671974686964,-1.75605668399365,0.209969692527847,1.1305718468958,0.205730199156631,-1.18702995863991,-0.0761838930374194,0.575326822403737
"PBANKA_020280",-0.509699076112313,1.42543710603044,-0.513739055505706,-1.62714631543195,0.727989681683293,-0.385158581358123,-0.162682038907945,1.0449982796023
"PBANKA_020290",-0.695069159779749,1.68333962448525,-0.678779215328673,-1.05437105347587,1.38217746068737,-0.389798138453519,-0.218147595055284,-0.0293519230795288
"PBANKA_020300",0.195536968552415,-0.0286401378990161,0.183555647420984,0.492553226312102,0.663923432342182,0.902031084559351,-0.0800592364644341,-2.32890098482358
"PBANKA_020320",1.47337876221214,-1.65793096250833,0.0771073272718638,0.469745805418568,-1.07128871553524,-0.114861767601988,-0.00854906815004897,0.832398618893042
"PBANKA_020330",-1.17547134956492,1.61233342133573,-0.0244066396019074,-1.33392494148851,0.53049722961605,0.366968528206392,-0.629213887410285,0.653217638907452
"PBANKA_020340",-0.47670780003454,1.79171005735088,-0.282017635535679,-0.34072773064577,1.37260274763661,-0.889032547286337,-0.563484432982045,-0.612342658503123
"PBANKA_020350",-0.269806079391589,1.70886339581093,-0.576117255296023,-0.0382400017284988,1.37257325907437,-0.592299386300364,-0.527832084104925,-1.07714184806389
"PBANKA_020360",-0.335258205236411,1.47079484717646,-0.577535024177348,0.642506015252059,1.33875158597803,-0.698226985016276,-0.878520910593201,-0.962511323383314
"PBANKA_020370",-1.32151235036281,1.86828469188213,0.0488194026019092,-0.0264093231981314,0.660109164098129,-0.513456672147703,0.276292665506917,-0.992127578380432
"PBANKA_020390",1.080847641711,-1.16572163265767,-1.04217055992934,1.03913797388128,-0.637066033641808,-0.493208960023722,-0.0676081384166884,1.28578970907696
"PBANKA_020410",-1.29623799277764,1.77070793553262,-0.471410496639632,-0.636927447050355,1.06921154976211,-0.525226702146907,-0.21326389051238,0.303147043832184
"PBANKA_020420",-0.57956415960095,1.47854020817916,0.36212607404352,0.362071476670172,0.942076084001714,-0.328438528551698,-0.518925842972401,-1.71788531176952
"PBANKA_020440",0.123391567931434,-0.299283969655621,0.995785612049448,0.797539885599526,1.09040086095149,-0.0890278901458778,-0.743023230660237,-1.87578283607017
"PBANKA_020460",0.501562155746209,1.43511899006907,-0.620992007830775,0.177203113215064,1.1861953688139,-0.395203252714222,-0.917745946398465,-1.36613842090078
"PBANKA_020470",-1.24220375886504,1.60930413260377,-0.0268363442027622,-0.266064702333424,1.38140456996494,-0.554068048122414,-0.155889997558557,-0.745645851486515
"PBANKA_020480",0.0249249096525407,1.57025461677231,-1.17556721066523,-0.155983270045997,1.44201132942509,-0.340291737528743,-0.689973227156764,-0.675375410453208
"PBANKA_020490",0.679401868228607,1.85653397464843,-0.506962346804829,0.0850585671097286,0.447147114591685,-0.349252398376096,-0.933886222503472,-1.27804055689405
"PBANKA_020510",-1.36801792794848,1.82974761362758,0.357587784457589,-0.657937217205479,0.89784333010764,-0.245257023234749,-0.512472096261782,-0.301494463542314
"PBANKA_020520",0.524621041154206,-1.60108024442674,-0.165708451249271,0.23915526417139,1.78563498747256,0.397728843326756,-0.46101500618324,-0.719336434265666
"PBANKA_020530",-1.02491795145909,1.22311296358502,-0.143785656808466,-0.759824303089157,1.35930908251349,-0.508499054246204,-1.00507843069153,0.859683350195941
"PBANKA_020540",-0.176397240597897,1.3413485788024,0.637712898017458,-0.461532792628142,0.898867999517296,0.207288052672936,-0.630163468591353,-1.8171240271927
"PBANKA_020550",0.309893137534613,2.06152848540061,-0.823879598550782,-0.75551543830015,-0.907999355258311,-0.483879310881024,0.0118530448063764,0.587999035248663
"PBANKA_020560",1.07429816153621,0.468107570259389,1.23230082783083,-0.219030999793804,-1.82770086243536,-0.811525879507701,-0.128023934811052,0.211575116921485
"PBANKA_020570",-1.3701255461343,1.35151211993372,0.181471198259229,-0.889026565105494,1.29590042506327,-0.849266146462425,0.268589376154376,0.0109451382916211
"PBANKA_020590",1.00552063712377,-1.040097590706,-1.0984430003838,-0.207956858268365,-0.690120582532772,-0.0801286061264124,0.36787120850992,1.74335479238366
"PBANKA_020600",0.123875354933247,0.650996417536108,0.338492152703567,0.76635573451225,0.839288297517767,0.027784973645877,-0.542322474150972,-2.20447045669785
"PBANKA_020610",-0.377121030908789,2.07653200707305,-0.102197370521345,-0.729024943062146,0.899566337195314,-0.750559852438994,-0.269882041593337,-0.747313105743757
"PBANKA_020620",1.1161510185258,-0.563849576554129,0.447914128595465,0.487165843917785,-1.09715165786723,-1.65908373315335,0.978684981586756,0.290168994948906
"PBANKA_020630",-0.314310897860792,1.6014593876914,-0.0885246867143974,1.16336478298812,0.067636711678555,-0.189494080606737,-0.658705887670139,-1.58142532950601
"PBANKA_020640",0.629457667019992,-0.231331674716876,0.0389773017864151,0.6723126649538,1.47811942212988,-1.92044767365264,-0.358899860076759,-0.308187847443812
"PBANKA_020650",-1.0286135828884,1.76701755165755,0.732002051896046,-0.274348137824726,-0.888010755715903,0.841628582875909,-0.415573496683115,-0.734102213317361
"PBANKA_020660",1.8526012795347,-1.79326876504094,-0.349462263938234,-0.073874441318362,-0.137198222548077,0.101574000326543,-0.0404796389898701,0.440108051974234
"PBANKA_020680",1.02314169283721,0.180093396944649,-0.385252748371906,0.841941600755083,1.37972239581314,-0.798131577105535,-1.04788766773376,-1.19362709313888
"PBANKA_020690",-1.35071128828657,-0.189953290241802,0.731943970213385,-0.626902560289773,-1.16809807153492,0.306281956306899,0.910630798561513,1.38680848527127
"PBANKA_020700",-0.43835657780481,-0.491533152833194,-0.560948509269993,1.01032876546208,1.74074539348268,0.529254402997431,-1.29435038598191,-0.495139936052291
"PBANKA_020710",0.191191001873783,0.350200852666085,0.143137542043694,1.95188750301024,-0.589318031144993,-0.303770604255503,-0.14665270355411,-1.5966755606392
"PBANKA_020720",-0.559969932076036,-1.73701122144356,0.849325860016672,0.156388948768508,-0.595407570079465,-0.0751691768087827,0.415749432983695,1.54609365863897
"PBANKA_020730",-0.762487160893408,2.11496449228952,-0.483395933041315,-0.278714546931997,0.771995578208847,-0.976165899547308,-0.266358700944622,-0.119837829139718
"PBANKA_020740",0.359564463851217,0.877407529782909,0.549702602666019,0.875295304021009,0.40683302720365,-0.529344224951264,-0.444377629035755,-2.09508107353778
"PBANKA_020750",1.38998744935374,-1.81201966125942,0.00449614870720891,0.97225224592196,-0.105638415225869,0.406909118055912,-0.0431988784007992,-0.812788007152732
"PBANKA_020770",-0.717875732449864,1.66961116659073,-0.27663261689319,-0.498292976296227,1.52887430069327,-0.776266326785552,-0.476471464326756,-0.452946350532412
"PBANKA_020780",0.073230875527135,-0.196714075479357,1.59913013181396,-0.631505752272912,-1.21454241663651,0.666297785939389,0.861279329360322,-1.15717587825203
"PBANKA_020790",-0.573678420423306,1.77418417523501,-0.600216423270382,0.647234082850969,0.89762809870914,-0.797991902484377,-1.11745201735671,-0.229707593260347
"PBANKA_020810",-1.50064696501845,1.35364047854768,0.231482770355299,-0.764409340942953,1.29728181068797,-0.677141081432283,0.289282483884453,-0.229490156081716
"PBANKA_020820",-1.80221882561749,0.833735971614122,0.392707869479718,-1.20773869203716,-0.0773150446716864,0.223217527737559,0.972673273469732,0.66493792002521
"PBANKA_020850",-1.22245054418362,1.39125515399281,0.873423970036305,0.0327452301384413,0.366426165190635,-1.6203947338568,0.212206979857513,-0.0332122211752799
"PBANKA_020860",-0.642091593570854,1.24135690446638,0.950243339709377,0.99707264245073,-0.843346237016416,-0.351057209376949,0.160860495082597,-1.51303834174487
"PBANKA_020870",0.2862629673531,-1.41201556536712,1.16969725363696,0.353389538443738,-1.39942371243123,0.684051756560157,-0.531742360085309,0.849780121889708
"PBANKA_020880",1.7426915988333,-1.43217654221146,-0.368735089736744,0.774952684568629,0.23531663098974,0.314357048579574,-0.964331799981691,-0.302074531041349
"PBANKA_020890",1.15239059356052,1.09517551175728,-0.620170137806623,0.355897830287174,0.819129479600765,-0.279693835171149,-1.38389754888787,-1.1388318933401
"PBANKA_020900",-0.782602484356563,1.70568899036078,-0.52590182336287,-0.0528333315576571,1.42012726052684,-0.877228347791712,-0.346422237618814,-0.540828026200009
"PBANKA_020910",-1.02548903568215,1.69693245820781,-0.842183443593648,-0.394022996227902,1.11742994495869,-0.931222522904391,0.0976585928718193,0.280897002369775
"PBANKA_020920",-1.99298711517548,1.01890414446246,-0.203494838199048,-0.0452096358990298,1.10264903207101,-0.42910464903341,0.719359085286868,-0.170116023513368
"PBANKA_020930",-0.61970357399671,1.61052322824993,-0.292586601932272,0.462968601896769,1.29485913541135,-0.672273994946813,-0.855318840684484,-0.928467953997765
"PBANKA_020950",1.19352802412001,-1.12788638527722,0.421473038699368,0.787162040558511,-0.630618713961987,-1.49518962708566,0.930876948411088,-0.0793453254641096
"PBANKA_020960",-0.4464776232477,1.12766430526044,-0.377903976905707,0.345054547740596,0.0507909802840662,-1.94983967765359,0.0420192674840172,1.20869217703789
"PBANKA_020970",-0.935436322863203,1.28441364231985,-0.597600848421998,-0.121513950603976,1.81124071945229,-0.750768210778774,-0.447199349639497,-0.243135679464691
"PBANKA_020980",-0.411587822192784,0.771296911795384,-0.667487126190688,-0.513167793343514,2.18441008442814,-0.662969028524289,-0.162772067669692,-0.537723158302558
